1;
2;
4;
12;
17;
18;
19;
25;
27;
28;
31;
33;
35;
36;
37;
38;
39;
40;
41;
42;
43;
44;
45;
47;
48;
58;
59;
60;
62;
64;
65;
69;
70;
71;
72;
75;
76;
77;
78;
84;
88;
89;
90;
92;
96;
97;
98;
99;
101;
102;
104;
109;
111;
113;
114;
115;
116;
120;
123;
127;
128;
131;
132;
134;
135;
136;
138;
139;
141;
142;
145;
148;
149;
150;
151;
152;
155;7.494302272796631;
156;
160;
161;
164;
166;
170;
171;
173;
174;
175;
176;
177;
178;
179;
181;
184;
185;
186;
191;
192;
193;
194;
195;
196;8.685762405395508;
197;
198;
199;
200;
201;
202;
204;
205;
206;
207;
209;
210;
211;
212;
214;
215;
218;
222;
225;
226;
227;
229;
232;
233;
234;
235;
236;
238;
239;
240;
241;
242;
243;
245;6.348897933959961;
246;
248;
250;
251;
252;
256;
257;
259;
260;
261;
263;5.552517890930176;
264;
265;5.956276893615723;
266;
267;
269;
271;
272;
273;
274;
275;
277;
278;
281;
286;
287;
295;
296;
299;
304;
305;
306;
307;
308;
309;
313;
314;
315;5.53688383102417;
318;
320;
322;
325;
329;
330;
334;
335;
337;
341;
342;
343;
345;
347;
348;
351;5.654280662536621;
352;
354;
360;
361;6.546337127685547;
362;
364;
367;
370;
371;
373;
377;
378;
382;
385;
386;
388;
389;
391;
392;
393;
395;
396;
397;
398;
399;
400;
403;
404;
405;
406;
410;
413;
418;
419;
422;
426;
427;
428;
429;
432;
438;
439;
440;
441;
443;
447;
448;5.543400526046753;
452;
453;
454;
456;
458;
460;
461;
463;
464;
465;
466;
467;
470;
472;
473;
474;
477;
479;
480;
481;
483;6.761975288391113;
484;
485;
488;
489;
490;
492;
494;
497;
498;
499;
500;7.397244453430176;
501;
503;
504;
505;
506;
507;
508;
510;
512;
513;
514;
515;
517;
518;
519;
522;
523;
524;
525;
527;
536;
537;
538;
539;
540;
546;
547;
548;
551;
552;
560;
561;
562;
563;
564;
565;
566;
569;
570;
571;
572;
576;
577;
578;
579;
580;
583;
584;
585;
586;
589;
591;
593;
596;
597;
598;
599;
603;
606;
607;
613;
614;
616;
621;
622;
625;
627;
628;7.630738258361816;
629;
630;
632;
633;
634;
635;
639;
641;
647;6.804775714874268;
654;
656;
657;
659;
660;
662;
663;
665;
666;
671;
672;
674;
677;
678;
680;
682;
685;
687;
689;
692;
695;
697;
700;
701;
703;
707;
708;
709;
710;
711;
712;7.864156246185303;
714;
717;
718;
719;7.726090431213379;
722;
725;
726;
730;
732;6.115602970123291;
733;8.2020845413208;
735;
736;6.322534561157227;
737;
740;
741;
742;
743;5.306368350982666;
744;
745;
749;
751;
752;
753;
754;
759;
766;
768;
770;
771;
772;
776;6.881917476654053;
778;
780;
782;
784;
785;
787;
789;
790;6.227503776550293;
791;
794;
795;
797;
798;
799;
801;
804;
807;
810;
811;
812;6.842068672180176;
813;
814;
816;
818;
819;
820;8.27452564239502;
821;
825;
827;
829;
830;
831;
832;
833;
834;
835;
838;
840;
843;
844;
845;
846;
847;
850;
854;
855;
857;
861;
863;
864;
865;
866;
867;6.554594039916992;
868;
869;
870;
871;
872;
873;
875;
876;
878;
879;
880;
882;
883;
884;
885;
888;
889;
892;
893;
895;
897;
898;
902;
905;8.00200080871582;
907;
908;
909;
910;
912;
913;
914;
918;
922;
924;
925;
926;
927;
928;
929;
930;
931;
932;
933;
934;
938;
940;
941;
942;
943;
945;
949;
951;
953;
956;
957;
959;
960;
961;
962;
963;
966;
970;
971;
972;
974;
976;
977;
978;
984;
985;
986;
988;
992;
994;
997;
999;
3;
6;
7;
10;
13;
20;
22;
26;
29;
30;
32;
49;
50;
52;
53;
57;
66;
74;6.732989311218262;
80;
82;
83;
85;
91;
93;
95;
103;
105;
112;
122;
124;
129;
133;
140;
147;
153;
154;
158;
159;5.547346115112305;
163;
165;
167;
169;
172;
183;
187;
188;
190;
203;
213;
216;
217;
220;
224;
228;
231;7.476009845733643;
244;
249;
254;
262;
268;
270;
282;
283;
285;5.664231777191162;
289;
291;
303;
310;6.278351783752441;
312;
316;
317;
319;
321;
324;
326;
331;
332;
336;
339;
344;
346;
349;
350;
356;
358;
359;
363;
366;
368;
372;
374;
375;
379;
384;
394;
401;
414;
416;
423;
424;
430;
435;
436;
442;
445;
446;6.419682502746582;
449;
451;
459;
468;
469;
476;
478;
482;
486;
493;
496;
509;
511;
516;7.186083793640137;
521;
529;
530;
531;6.286979675292969;
533;
535;5.118505477905273;
549;
550;
553;
555;
558;
559;
567;
573;6.669130325317383;
574;
575;
581;
582;
587;
590;
600;
601;
604;
605;
609;
610;
612;
615;6.856114387512207;
617;
618;
620;
626;
636;
637;
642;
643;
644;
646;8.050909042358398;
648;
653;
655;
661;
667;
668;
670;
673;
683;
693;
699;
704;
706;
713;
716;
721;
723;7.2580647468566895;
724;
729;
731;6.888616561889648;
739;
746;
755;
756;7.2191362380981445;
760;
762;
763;
764;5.944196701049805;
765;
767;
773;
777;
781;
793;
800;
802;
803;
805;
806;
808;
815;
817;
822;
823;7.038408279418945;
836;
849;
852;
853;
859;
860;
874;
877;
881;
891;
896;
900;
903;
906;
911;
915;
919;
920;
921;7.478697776794434;
923;
935;
936;
937;
944;
947;
955;
958;
964;
973;
975;
980;
981;
983;
987;
991;
5;
14;
16;
21;
23;
34;
46;
51;
68;
81;
87;
100;
110;
117;
118;
121;
125;
130;
157;
162;7.531383514404297;
180;
219;
221;
223;
237;
247;
253;
255;
276;
279;
284;
288;
290;
293;
297;
301;
302;
311;
327;
333;
353;
355;
369;
376;
387;
390;
402;
408;
409;
412;
421;
425;
434;
437;
471;
475;
487;
520;7.149764537811279;
528;
532;
542;
544;
556;
557;
568;
588;
592;
594;
602;
611;
623;
624;
645;
652;
658;
664;
675;
679;
681;
684;
686;
688;
690;
698;
702;
705;
715;
720;
727;
728;
734;
738;
747;
748;
758;
761;
774;
775;
779;
792;
809;
826;
828;
842;6.539916038513184;
856;
858;
886;
890;6.587045192718506;
904;5.9007487297058105;
917;
946;
952;
967;
969;
979;
982;
990;
993;
995;
1000;
9;
15;
24;
54;
61;
73;
79;
86;
106;
108;
126;
143;
144;
182;
208;
230;
280;5.989358901977539;
292;
294;
323;
328;
365;
380;
381;
383;
407;
411;
433;
450;
455;
457;
462;
491;
495;
534;
554;
595;
619;
638;
650;
669;
694;
750;
769;
783;
786;
788;
824;
839;
887;
916;
939;
954;7.746989727020264;
996;
8;
55;
56;
67;
146;
168;
189;
258;
415;
420;
431;
502;
541;
631;
640;
691;
696;
796;
894;
901;
950;
968;
989;
11;
63;6.601127624511719;
107;
338;
340;
357;
417;
526;
543;
608;
649;
837;
848;
851;
862;
998;
94;
137;
300;
545;
651;
676;
757;
841;
899;
948;
965;
119;
298;
444;
